Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_diff,Power_factor,Type_H,Type_L,Type_M,Tool_wear_category_Low,Tool_wear_category_Medium,Tool_wear_category_High
-2.2749444608164286,-2.7249149662368075,0.45256889430098396,-0.34228876556026233,-1.4288234054446105,0.5014617924706379,-0.11087545302608327,False,True,False,True,False,False
1.749640323071736,1.8835932749905708,-0.7829486682924833,1.5735029038139077,-0.3610864918245198,-0.6986936941312344,1.7989505871456346,True,False,False,False,True,False
1.6490257034745375,1.2058714748100752,1.7905127833270702,-1.3207845106707263,-0.9891670292481026,-1.4987973518658348,-1.0571949216288203,True,False,False,True,False,False
-0.8160324766569803,-0.48843302564116403,-0.8405634769108316,0.7289065764554028,-1.303207297959894,0.9015136213379666,0.5945219842082646,False,True,False,True,False,False
0.039191789919277485,1.0025549347559188,-0.9173832217352959,0.8834059046307392,-1.1618891770395878,1.4015784074220279,0.7461497535108259,True,False,False,True,False,False
1.1962599152871018,0.6636940346656709,-1.263072073445385,1.4499034412736391,1.0834987442497206,-1.3987843946489886,1.2159809995616908,False,True,False,False,False,True
-0.41357399826815816,-0.08179994553288976,-0.06596438326415,0.09030935333067898,1.7586853219800722,0.7014877069042739,0.2274199891616315,False,True,False,False,False,True
-1.017261715851377,-1.2339270058397247,-0.07876767406822738,-0.27018907907843914,-1.5387374994937375,0.20142292082015562,-0.31540601285561454,False,True,False,True,False,False
-0.4638813080667431,0.12151659452126665,1.1823564701333946,-1.2795846898239696,-1.413121392009021,1.1015395357715456,-1.2535858147366608,False,False,True,True,False,False
-0.9166470962541787,-1.5727879059299725,0.5229869937234095,-0.692487242757692,-0.01564219624154925,-0.4986677796975985,-0.6210419248762514,False,False,True,False,True,False
-0.6651105472611685,-0.08179994553288976,1.4512255770190197,-1.413484107575928,-1.0519750829904608,1.201552492988392,-1.3644043008224218,False,True,False,True,False,False
1.2465672250857154,1.2736436548281016,-0.18759564590288513,0.11090926375405745,0.25129203216347346,-0.5986807369144449,0.17827939899053646,False,True,False,False,True,False
-0.9669544060527636,-0.7595217457133855,-1.224662201033153,1.017305322382697,0.04716585750080903,0.8015006641210634,0.6834833974490417,False,False,True,False,True,False
-0.26265206887234627,-0.556205205659229,-0.8533667677149089,0.6980067108203352,-1.3660153517022522,-0.2986418652639626,0.5427690350769231,False,True,False,True,False,False
-1.2687982648443874,-0.9628382857675033,-1.096629292992379,1.8928015153762696,0.486822233697317,1.1015395357716025,1.9468464150764182,True,False,False,False,True,False
1.2465672250857154,0.25706095455735806,-0.622907533241516,0.275708547141083,1.3190289457835642,-2.0988750951667994,0.12357115574586838,False,False,True,False,False,True
0.7434941270996949,0.5959218546476059,-0.8085552499006381,1.0585051432294532,-1.6486515935428645,-0.5986807369144449,1.0703949407501967,False,True,False,True,False,False
-1.3694128844415858,-0.8950661057494769,0.2733228230439006,-0.6821872875460028,-0.21976837090421367,1.4015784074220279,-0.7381744523099403,True,False,False,False,True,False
-0.7657251668583669,-0.4206608456231376,0.29892940465205536,-0.7130871531810697,0.5653323008752649,0.9015136213379098,-0.7720947734809978,True,False,False,False,True,False
0.34103564871087266,0.392605314593488,1.239971278751743,-1.0529856751668099,-0.17266233059744496,-0.09861595083026982,-0.8464108384195514,False,True,False,False,True,False
1.1962599152871018,1.3414158348461667,-0.44366146198443274,0.2963084575644608,-1.3189093113954835,-0.3986548224807521,0.2749669395036969,True,False,False,True,False,False
0.8441087466968933,0.5281496746295795,0.9262906540518471,-0.9190862574148515,0.4711202202617274,-0.8987196085648703,-0.77705724687266,False,False,True,False,True,False
-0.41357399826815816,-1.0306104657855684,-0.8917766401271411,1.0894050088645209,-0.1412583037262658,-0.6986936941312344,1.045754041368425,False,True,False,False,True,False
-1.8724859824276063,-1.8438766260021555,0.2541178868377845,-0.4864881385239102,1.0677967308141312,1.0015265785547562,-0.4483236436591245,False,True,False,False,False,True
-0.2123447590737328,-0.6917495656953204,0.7790528098049572,-0.7130871531810697,-0.5809146799227738,-0.5986807369144449,-0.5179193070787788,False,True,False,False,True,False
-0.1117301394765344,-0.6239773856772555,-0.19399729130492382,0.39930800968135166,0.7537564621023397,-0.6986936941312344,0.5965795951267583,False,False,True,False,False,True
0.08949909971786238,-0.556205205659229,-0.6165058878394774,0.2963084575644608,-1.303207297959894,-0.9987325657817168,0.15677534762666545,False,True,False,True,False,False
0.13980640951647588,-0.08179994553288976,0.004453716158275597,0.09030935333067898,-1.6486515935428645,-0.39865482248080897,0.2733531270186036,False,True,False,True,False,False
1.2465672250857154,1.0025549347559188,-0.033956156253956545,0.3684081440462847,-1.0990811232972295,-0.9987325657817168,0.6625139214708592,False,True,False,True,False,False
-1.3694128844415858,-1.1661548258216596,-1.2374654918372303,1.5117031725437737,-1.5073334726225585,1.0015265785547562,1.3186799915818246,False,True,False,True,False,False
0.39134295850948614,0.25706095455735806,-1.5255395349289715,2.4180992311724134,-1.6329495801072749,-0.39865482248080897,2.2113603677112668,False,False,True,True,False,False
-0.9166470962541787,-1.5050157259119075,0.010855361560314287,-0.970586033473297,1.366134986090333,-0.3986548224807521,-1.3098977841383908,False,True,False,False,False,True
0.7434941270996949,0.32483313457542307,0.4013557310846744,-0.3937885416187078,0.1727819649855256,-0.9987325657817168,-0.2210282414617427,False,True,False,False,True,False
-1.2687982648443874,-1.0306104657855684,-0.5076779160048196,0.11090926375405745,0.1727819649855256,1.0015265785547562,-0.031516224071612114,False,False,True,False,True,False
1.9005622524675478,1.9513654550085973,1.8737341735535733,-1.7327827191382899,-1.4288234054446105,-0.8987196085649272,-1.7547552819824332,False,True,False,True,False,False
0.6428795075024965,0.392605314593488,-0.8917766401271411,1.3469038891567482,-0.2040663574686241,-0.6986936941312344,1.3954974658722716,False,True,False,False,True,False
1.296874534884329,1.13809929479201,-1.7431954785982868,1.3984036652151937,-1.3817173651378418,-0.8987196085649272,0.739704589898485,False,True,False,True,False,False
-0.2123447590737328,0.5959218546476059,0.6638231925682607,-1.104485451225255,1.5545591473174079,1.3015654502051817,-1.2036685773071145,False,False,True,False,False,True
-1.017261715851377,-1.640560085947999,2.0337753086045405,-1.7224827639266005,-0.9891670292481026,-0.3986548224807521,-1.676394599503113,False,False,True,True,False,False
-1.4700275040387842,-1.3016991858577511,-0.1299808372845369,-0.2907889895018169,1.617367201059766,1.0015265785547562,-0.37636777948001954,False,False,True,False,False,True
1.0453379858913185,0.5281496746295795,1.6624798752862964,-1.526783614904508,-0.9420609889413338,-1.298771437432199,-1.473356816222294,False,True,False,True,False,False
-0.8663397864555652,-1.3016991858577511,0.9326922994538858,0.08000939811898974,-1.6800556204140438,-0.1986289080471162,0.8619710583003757,False,True,False,False,False,False
-0.9669544060527636,-1.5050157259119075,-0.14918577349065298,0.43020787531641935,-0.832146894892207,-0.2986418652639626,0.6734071557452389,False,False,True,False,True,False
-1.2184909550457739,-0.28511648558700764,0.02365865236439167,-0.33198881034857386,-1.5230354860581479,2.0016561507229924,-0.3468350110028101,False,False,True,True,False,False
0.8441087466968933,0.392605314593488,0.8558725546294215,-1.2177849585538354,-0.6437227336651321,-1.0987455229985064,-1.2976731545638076,False,True,False,False,True,False
-0.4638813080667431,0.25706095455735806,-0.6677190510557869,0.9040058150541169,-0.5966166933583633,1.3015654502051817,0.967978365914952,False,False,True,False,True,False
0.24042102911367427,0.7314662146837358,0.1324866241990494,-0.34228876556026233,-1.5701415263649168,0.6014747496874843,-0.298481154418197,False,True,False,True,False,False
0.7938014368983083,0.6636940346656709,-0.6101042424374387,0.18300895023588062,0.3455041127770109,-0.5986807369144449,0.0023839244433809647,False,False,True,False,True,False
1.7999476328703494,1.6802767349364145,-0.43085817118035535,0.7907063077255375,-1.413121392009021,-1.0987455229985632,0.9900875969607339,False,False,True,True,False,False
-0.1117301394765344,0.7314662146837358,0.4909787667132161,-0.5585878250057333,1.1306047845564893,1.3015654502052385,-0.4278988293946598,False,True,False,False,False,True
-0.8663397864555652,-1.0983826458036332,0.010855361560314287,-0.33198881034857386,0.8322665292802875,0.10140996360330924,-0.3543594117145587,False,True,False,False,False,True
0.39134295850948614,1.3414158348461667,-0.6677190510557869,1.0482051880177647,1.7586853219800722,1.201552492988392,1.168776984372707,False,False,True,False,False,True
1.6993330132731224,1.544732374900323,-1.5319411803310101,1.4705033516970167,-0.832146894892207,-1.0987455229985064,1.0106435334896104,False,True,False,False,True,False
0.8441087466968933,0.18928877453933163,-0.8277601861067542,0.41990792010473016,-0.7850408545854382,-1.3987843946489886,0.1814061606804049,False,True,False,False,True,False
0.34103564871087266,0.5281496746295795,1.4576272224210585,-1.3207845106707263,-0.3610864918245198,0.1014099636033661,-1.202478390599358,False,True,False,False,True,False
-1.6209494334345962,-1.3694713658758162,-0.8661700585189863,1.4293035308502606,-1.413121392009021,1.201552492988392,1.529363211510774,False,True,False,True,False,False
-0.7657251668583669,-0.014027765514824788,-0.21960387291307856,0.06970944290730123,-1.3817173651378418,1.5015913646388743,0.0971046309903351,False,True,False,True,False,False
-1.4197201942401994,-1.0306104657855684,0.30533105005409406,-0.4864881385239102,-0.1883643440330345,1.3015654502052385,-0.4194364001759517,False,True,False,False,True,False
1.8502549426689343,1.9513654550085973,-0.42445652577831666,0.9555055911125624,-1.6486515935428645,-0.7987066513480808,1.2305658298957212,True,False,False,True,False,False
0.6931868173010813,0.392605314593488,0.19650307821943633,-0.23928921344337145,0.7851604889735189,-0.798706651348024,-0.1039158866841175,False,True,False,False,False,True
0.49195757810668456,1.0025549347559188,0.20930636902351368,-0.8984863469914735,1.3818369995259225,0.5014617924706379,-1.1025833977720725,False,True,False,False,False,True
-1.3694128844415858,-1.0983826458036332,-0.36684171715996844,0.6362069795502011,-0.6594247471007216,1.1015395357715456,0.8164514598927096,False,True,False,False,True,False
0.9447233662940916,-0.21734430556898118,0.04286358857050774,-0.47618818331222096,1.5231551204462286,-2.198888052383589,-0.5520211821544109,False,False,True,False,False,True
0.6931868173010813,0.5281496746295795,1.3552008959884394,-1.0529856751668099,-0.047046223112728394,-0.5986807369143881,-0.7914000053339283,False,False,True,False,True,False
-0.06142282967794951,0.25706095455735806,-0.686923987261903,0.5332074274333103,1.1149027711208999,0.5014617924706379,0.43781070557765944,False,True,False,False,False,True
-1.2687982648443874,-0.7595217457133855,-0.6357108240455934,0.43020787531641935,0.4397161933905483,1.4015784074220279,0.33075441984777193,False,True,False,False,True,False
0.6428795075024965,0.7314662146837358,1.9697588545841536,-1.5576834805395754,-1.3346113248310731,-0.1986289080471162,-1.40442685045274,False,False,True,True,False,False
0.8944160564955067,-0.014027765514824788,0.740642937392725,-0.8160867052979606,1.47604908013946,-1.7988362235163173,-0.7038708506736719,False,True,False,False,False,True
0.4416502683080711,0.8670105747198273,2.731554657426758,-2.175680793240921,5.981719404031869e-05,0.4014488352538484,-2.28147341813284,False,True,False,False,True,False
-1.7215640530317944,-1.7761044459841289,-0.5780960154272452,0.2345087262943261,0.7694584755379292,0.8015006641210634,0.09613634349927913,False,True,False,False,False,True
2.05148418186336,2.086909815044727,0.1516915604051655,-0.9911859438966755,-1.5387374994937375,-0.9987325657817168,-1.2721547446432673,False,True,False,True,False,False
-1.168183645247189,-0.8272939257314119,-0.07236602866618869,-0.0435900644212789,-0.39249051869569895,1.1015395357716025,0.024594018769480152,False,True,False,False,True,False
0.34103564871087266,-0.35288866560507265,-0.11717754648045953,-0.06418997484465737,-0.753636827714259,-1.1987584802153526,-0.034138669359890024,False,True,False,False,True,False
1.9508695622661327,2.019137635026662,0.5998067385478738,-0.40408849683039705,-0.42389454556687806,-0.8987196085648703,-0.12261593885513801,False,False,True,False,True,False
0.49195757810668456,0.5281496746295795,0.20290472362147502,-0.5791877354291118,1.397539012961512,-0.1986289080471162,-0.6186413788046748,False,True,False,False,False,True
1.9005622524675478,1.8835932749905708,-0.706128923468019,1.872201604952892,0.7694584755379292,-0.9987325657817168,2.2806736139460297,False,True,False,False,False,True
-0.7657251668583669,-1.3694713658758162,0.6254133201560286,-1.104485451225255,0.8322665292802875,-0.4986677796975985,-1.2217029318280335,False,True,False,False,False,True
-0.9669544060527636,-0.8950661057494769,1.0031103988763113,-1.1765851377070788,0.8479685427158771,0.6014747496874274,-1.1631921429153638,False,True,False,False,False,True
-1.0675690256499906,-1.640560085947999,-0.14918577349065298,0.018209666848855787,0.26699404559906303,-0.29864186526390574,0.06701711447137502,False,True,False,False,True,False
1.0453379858913185,0.5959218546476059,0.8942824270416536,-1.0117858543200535,1.507453107010639,-1.1987584802154094,-0.9442280476722782,False,True,False,False,False,True
0.7434941270996949,0.32483313457542307,0.38855244028059704,-0.692487242757692,-0.7850408545854382,-0.9987325657817168,-0.6926346812462092,True,False,False,False,True,False
0.24042102911367427,1.0703271147739837,1.3936107684006716,-1.413484107575928,-0.2040663574686241,1.1015395357716025,-1.3887325240352055,False,True,False,False,True,False
-0.6651105472611685,-1.0306104657855684,-0.9685963849516054,0.6053071139151335,-0.9263589755057443,-0.1986289080471162,0.33207572881994163,False,True,False,True,False,False
0.4416502683080711,1.3414158348461667,-0.16839070969676906,0.37870809925797394,1.2719229054767955,1.1015395357716025,0.5842339296157935,False,True,False,False,False,True
-0.8663397864555652,-0.6239773856772555,0.0684701701786625,0.25510863671770456,0.25129203216347346,0.8015006641211202,0.56315350402926,False,True,False,False,True,False
1.749640323071736,1.2736436548281016,-1.1670473924148048,0.9040058150541169,-0.21976837090421367,-1.5988103090826813,0.5801187077788047,False,True,False,False,True,False
0.2907283389122878,0.32483313457542307,0.2797244684459393,-0.22898925823168295,-1.4602274323157898,-0.09861595083032668,-0.03799164666805098,False,True,False,True,False,False
-0.6148032374625549,-0.14957212555091623,1.4512255770190197,-1.3413844210941044,0.36120612621260045,1.0015265785547562,-1.240634969543786,False,True,False,False,True,False
-0.4638813080667431,0.05374441450324019,-1.0198095481679148,0.522907472221621,-0.9891670292481026,1.0015265785547562,0.18433119580963714,False,True,False,True,False,False
0.39134295850948614,1.6802767349364145,-0.05956273786211131,-0.13628966132648057,5.981719404031869e-05,1.7016172790725104,-0.10502538276761954,False,True,False,False,True,False
-0.41357399826815816,0.25706095455735806,-0.9429898033434506,0.6465069347618897,-1.0676770964260505,1.201552492988392,0.4064321390706226,False,True,False,True,False,False
1.8502549426689343,1.9513654550085973,-0.770145377488406,0.14180912938912443,-0.9263589755057443,-0.7987066513480808,-0.1610045033442986,False,False,True,True,False,False
-0.01111551987933601,0.9347827547378538,-0.2708170361293881,-0.36288867598364083,1.1934128382988476,1.4015784074220279,-0.5648005597707438,False,True,False,False,False,True
-1.3694128844415858,-0.8950661057494769,-0.6165058878394774,0.2345087262943261,0.7223524352311606,1.4015784074220279,0.07023465311352868,True,False,False,False,False,True
0.24042102911367427,0.9347827547378538,-0.872571703921025,1.1718046505580333,-0.612318706793953,0.9015136213379098,1.1733763499552226,False,False,True,False,True,False
0.39134295850948614,0.9347827547378538,-0.4692680435925875,0.41990792010473016,-1.08337910986164,0.6014747496874274,0.43332228960349334,True,False,False,True,False,False
0.24042102911367427,0.8670105747198273,-0.23240716371715595,0.13150917417743518,-1.0676770964260505,0.8015006641211202,0.1789652692966996,False,True,False,True,False,False
-0.56449592766397,-0.6239773856772555,-0.4756696889946262,0.5126075170099318,1.397539012961512,0.2014229208202125,0.5606319220213023,False,True,False,False,False,True
0.6428795075024965,0.25706095455735806,1.0799301437007756,-0.9911859438966755,0.015761830629629887,-0.8987196085649272,-0.8202368171769417,False,True,False,False,True,False
0.8441087466968933,0.32483313457542307,0.2605195322398232,-0.1465896165381698,0.10997391124316731,-1.1987584802153526,0.07686137063044507,False,True,False,False,True,False
1.145952605488517,0.5959218546476059,1.239971278751743,-1.2795846898239696,1.1149027711208999,-1.3987843946490455,-1.2280774911441528,False,True,False,False,False,True
-1.5706421236360113,-1.5050157259119075,0.19650307821943633,-0.2495891686550607,0.4397161933905483,0.9015136213379666,-0.11962029942968275,False,True,False,False,True,False
-1.9227932922262199,-2.1827375260924033,0.823864327619228,-0.970586033473297,0.4554182068261379,0.6014747496874843,-0.9115180858650402,False,True,False,False,True,False
0.39134295850948614,0.5281496746295795,-0.25801374532531074,0.5332074274333103,0.6124383411820336,0.0013970063865197113,0.7466439835843863,False,True,False,False,True,False
-0.56449592766397,-1.2339270058397247,3.1732681901674273,-2.113881061970786,-1.3189093113954835,-0.6986936941312344,-2.024090499416498,False,False,True,True,False,False
-0.8663397864555652,-0.8272939257314119,-0.4628663981905488,0.87310594941905,0.9264786098938249,0.5014617924706379,1.0831037140703066,False,True,False,False,False,True
-1.319105574643001,-1.0306104657855684,0.7470445827947637,-0.692487242757692,0.39261015308377956,1.1015395357716025,-0.5017206642596544,False,True,False,False,True,False
0.039191789919277485,-0.556205205659229,0.46537218510506134,-1.073585585590188,1.7115792816733035,-0.8987196085649272,-1.2484619600964895,False,True,False,False,False,True
0.039191789919277485,0.9347827547378538,2.4754888413452103,-1.9181819129486934,-1.4445254188802001,1.3015654502051817,-1.8773646855374075,False,False,True,True,False,False
-0.6148032374625549,-0.08179994553288976,-0.3860466533660845,0.41990792010473016,-0.6437227336651321,1.1015395357715456,0.49180281953206645,True,False,False,False,True,False
-0.01111551987933601,0.6636940346656709,0.7086347103825316,-0.7130871531810697,1.1620088114276685,1.0015265785547562,-0.5551983754844373,False,True,False,False,False,True
1.2465672250857154,0.25706095455735806,-0.25161209992327205,0.15210908460081365,0.706650421795571,-2.0988750951667994,0.19631375351145533,False,True,False,False,False,True
0.08949909971786238,1.0703271147739837,1.4384222862149423,-1.289884645035659,0.8636705561514667,1.4015784074220847,-1.1578766480425877,False,False,True,False,False,True
-1.5706421236360113,-1.5050157259119075,0.11328168799293334,-0.022990153997901157,0.6752463949243919,0.9015136213379666,0.17303450841398207,False,False,True,False,True,False
-1.0675690256499906,-0.6917495656953204,-0.4884729797987036,0.6465069347618897,0.1727819649855256,1.1015395357716025,0.7415806469124053,False,True,False,False,True,False
-0.4638813080667431,0.05374441450324019,2.353857578706475,-2.103581106759097,-0.01564219624154925,1.0015265785547562,-2.2631969917391563,False,True,False,False,True,False
-0.8663397864555652,0.05374441450324019,-0.021152865449879165,0.553807337856688,-0.12555629029067625,1.8016302362893566,0.9479166594596347,False,True,False,False,True,False
-0.1117301394765344,0.12151659452126665,0.8174626822171893,-0.8057867500862714,0.8165645158446979,0.40144883525379155,-0.6477303488484831,False,True,False,False,False,True
0.2907283389122878,-0.35288866560507265,-0.2003989367069625,-0.4143884520420863,-0.43959655900246764,-1.0987455229985632,-0.5991445067191388,True,False,False,False,True,False
0.34103564871087266,-0.21734430556898118,0.6190116747539899,-0.8057867500862714,-1.6800556204140438,-0.9987325657817168,-0.7499754561071852,True,False,False,False,False,False
0.6428795075024965,0.6636940346656709,-1.14144081080665,0.4096079648930409,-0.4552985724380572,-0.2986418652639626,-0.052616822314209985,False,True,False,False,True,False
0.7434941270996949,0.5959218546476059,-0.4820713343966649,0.00790971163716655,-1.6800556204140438,-0.5986807369144449,-0.1610851939685538,False,True,False,False,False,False
-0.8160324766569803,-0.9628382857675033,-0.5973009516333613,0.6774068003969573,-0.0941522634194971,0.2014229208202125,0.7046949452999891,False,True,False,False,True,False
1.3471818446829138,1.4091880148642315,0.10688004259089465,-0.31138889992519536,-1.1618891770395878,-0.5986807369143881,-0.26679999807020655,False,True,False,True,False,False
0.34103564871087266,0.5959218546476059,-0.37324336256200713,0.13150917417743518,0.07856988437198817,0.20142292082015562,0.08621139671595389,False,False,True,False,True,False
-2.073715221622032,-2.318281886128495,0.19650307821943633,0.059409487695611995,0.09427189780757773,0.7014877069043307,0.3515120829372868,False,True,False,False,True,False
-0.06142282967794951,-0.28511648558700764,-0.4116532349742393,1.0791050536528317,0.18848397842111517,-0.29864186526390574,1.4175663516059247,True,False,False,False,True,False
1.145952605488517,0.392605314593488,-0.008349574645801784,0.842206083783983,0.10997391124316731,-1.698823266299471,1.3878621155521735,True,False,False,False,True,False
-1.6712567432332095,-1.3694713658758162,0.05566687937458512,-0.38348858640701927,1.617367201059766,1.3015654502052385,-0.4054365768677664,False,True,False,False,False,True
0.542264887905298,0.32483313457542307,-1.391104981486159,2.0782007091866737,-0.10985427685508667,-0.5986807369144449,1.9112215044679801,False,False,True,False,True,False
1.1962599152871018,1.2058714748100752,-1.7367938331962482,1.903101470587959,0.486822233697317,-0.5986807369143881,1.365420035681343,False,True,False,False,True,False
1.6993330132731224,1.0025549347559188,-0.7189322142720964,0.4405078305281079,-0.5652126664871842,-1.8988491807331067,0.28640483549179657,False,True,False,False,True,False
-1.3694128844415858,-0.8272939257314119,0.38215079487855835,-0.8057867500862714,0.37690813964819,1.5015913646388743,-0.8720099389643461,False,False,True,False,True,False
-1.5203348138373978,-1.2339270058397247,1.1247416615150465,-1.0117858543200535,0.26699404559906303,1.201552492988392,-0.8327539502644477,False,False,True,False,True,False
0.34103564871087266,0.392605314593488,-0.334833490149775,-0.36288867598364083,-1.1618891770395878,-0.09861595083026982,-0.6021199734885304,False,False,True,True,False,False
-1.0675690256499906,-1.8438766260021555,-0.15558741889269168,-0.3937885416187078,-1.4916314591869688,-0.5986807369143881,-0.543074609190173,False,True,False,True,False,False
-0.41357399826815816,-0.8950661057494769,-0.9685963849516054,1.5014032173320846,-0.4552985724380572,-0.4986677796975985,1.5386527196280935,True,False,False,False,True,False
-0.3632666884695447,-0.6239773856772555,-0.8853749947251024,0.5126075170099318,0.25129203216347346,-0.1986289080471162,0.2669180497342941,False,True,False,False,True,False
-0.5141886178653565,-0.6917495656953204,-0.686923987261903,0.4817076513748648,-1.2561012576531252,0.0013970063865197113,0.3662482081917961,False,False,True,True,False,False
-0.01111551987933601,-0.28511648558700764,-0.6101042424374387,0.739206531667092,-1.0676770964260505,-0.3986548224807521,0.7817948367753268,False,True,False,True,False,False
-1.017261715851377,-1.708332265966064,-0.6101042424374387,1.2748042026749242,-0.23547038433980325,-0.4986677796975985,1.532338678280165,False,False,True,False,True,False
-1.0675690256499906,-0.14957212555091623,3.0324319913225763,-1.9799816442188278,-1.2246972307819461,1.901643193506203,-1.8062258139288818,False,True,False,True,False,False
0.7434941270996949,0.32483313457542307,0.7534462281968024,-0.5791877354291118,1.2405188786056163,-0.9987325657817168,-0.3159103292572065,False,True,False,False,False,True
-0.4638813080667431,0.12151659452126665,1.0799301437007756,-1.1250853616486334,-1.5544395129293271,1.1015395357715456,-1.042489055358406,False,True,False,True,False,False
1.7999476328703494,1.7480489149544793,-0.18119400050084644,-0.03329010920958966,0.7537564621023397,-0.9987325657817168,-0.0290551600318446,True,False,False,False,False,True
1.9005622524675478,1.9513654550085973,0.5934050931458351,-0.4967880937355987,1.1777108248632582,-0.8987196085649272,-0.2732754206666433,False,True,False,False,False,True
-1.017261715851377,-0.4206608456231376,-1.6023592797534358,2.6137983801945066,-0.8949549486345652,1.4015784074220279,2.378430305230567,False,False,True,True,False,False
