Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_L,Type_M
0.14413365488838767,1.2644310790320454,-0.2426321255429078,0.6996561153155224,1.190326488466985,1,0
0.09479308888909259,-0.3008516860667711,-0.1622780572726017,-0.029836582093785473,0.9311055391363373,0,1
-0.9413587970964686,-0.8452978652315953,-1.0595651529576866,1.902333265098434,-1.2036552200572312,1,0
-0.8426776650978505,-1.3897440443964195,0.1859229052320581,-0.3748669119495389,-1.5848624984846544,1,0
-0.10256917510817186,-0.43696323085800615,-1.0997421870928397,1.1038345017179758,-1.2189035111943283,1,0
0.3414959188856521,0.7199848998672598,0.4738583165339883,-0.936773449143194,0.07720123545890988,0,1
0.8842421448780662,-0.3008516860667711,-0.490390502709685,0.009595455604015481,1.373305982112148,0,1
0.5388581828828886,0.5838733550760248,0.5743009018718709,-0.5621690910140906,-0.6089718657104515,0,0
1.180285540873949,0.5838733550760248,-1.046172808245969,1.3700007561781287,-0.1515231315975439,0,0
-0.003888043109525606,1.0602637618452702,0.5140353506691413,-0.36500890252508866,-1.1274137643717468,0,0
-0.003888043109525606,0.924152217054035,0.03860711340316356,0.5222119456754202,-0.3649992075169008,0,0
1.180285540873949,0.1755387207024356,0.07208797518245777,-0.5523110815896404,-0.5937235745733546,1,0
0.24281478688703392,0.7199848998672598,-0.276112987322202,-0.0889846386404855,-1.295144966879813,1,0
-0.7933370990985273,-0.505019003253585,0.6881358319214712,-0.9663474774165445,-1.3408898402911036,0,1
-0.44795313710334955,-1.0494651824184091,2.0675473372283926,-1.5282540146102,-0.6394684479846453,1,0
-0.9906993630957637,-1.5939113615832334,0.16583438816448157,-0.07912662921603596,0.8853606657250466,1,0
-0.5466342691019678,-0.028628596484378318,-1.1466153935838514,1.705173076609432,0.22968414682987906,0,1
1.0816044088753307,1.0602637618452702,0.6412626254304593,-0.1678487140360867,0.3821670582008483,0,1
-0.3492720051047314,-0.9814094100227917,-0.13549336784916632,-0.10870065748938598,1.0683401593702095,1,0
1.180285540873949,0.5158175826804459,0.43368128239883524,-0.46358899676958965,0.7176294632169805,1,0
-1.6814672870861471,-1.525855589187616,0.16583438816448157,-0.5227370533162904,1.8612512984992495,0,1
1.6243506348677448,1.8088772581968695,0.5140353506691413,-0.7494712700786423,0.07720123545890988,1,0
-0.7933370990985273,-0.43696323085800615,-0.9926034293990982,0.285619719488618,0.7786226277653682,1,0
-0.8920182310971455,-1.253632499605223,1.0095521050026957,-1.301519797847848,-0.6699650302588391,1,0
-0.5466342691019678,-0.43696323085800615,-0.6243139498268618,0.6602240776177214,-0.30400604296851313,1,0
0.8842421448780662,0.5158175826804459,-0.3832517450159435,0.10817554984851646,-0.3954957897910946,0,0
0.5881987488822117,0.03942717591123921,-1.6287398032056881,1.4981548786959797,1.2818162352895666,1,0
-0.8426776650978505,-0.7772420928360164,1.2974875163046258,-1.1930816941788969,-0.0600333847749624,1,0
-0.49729370310264465,-0.3689074584623886,-0.0015699207319894953,-0.2565707988561374,-0.5479787011620638,1,0
0.24281478688703392,0.924152217054035,-0.29620150438977855,-0.11855866691383622,-0.8529445239040022,0,1
0.14413365488838767,-0.1647401412755747,0.005126251623869347,-0.8579093737475936,0.09244952659600679,1,0
1.7723723328656862,1.6047099410100556,-1.0997421870928397,0.9263903320778744,0.626139716394399,1,0
1.8710534648643042,2.0130445753836836,0.7216166937007654,-0.4931630250429397,-0.47173724547657925,0,1
0.24281478688703392,0.24359449309801445,0.29306166292579955,-0.38472492137398845,0.1686909822814914,1,0
0.3181875697892676,1.3373491934997646,-0.371067347871763,1.8784911927708003,-1.227225593048053,1,0
-0.15190974110746694,-0.1647401412755747,0.19931524994377578,-0.2171387611583372,0.6718845898056898,1,0
-1.3360833250909694,-0.8452978652315953,0.8555401408179423,-0.7297552512297419,0.47365680502342977,1,0
0.24281478688703392,-0.43696323085800615,1.1970449309667432,-1.3409518355456482,-1.1426620555088436,0,0
1.0816044088753307,0.44776181028482837,-0.7381488798764622,0.9165323226534241,0.7023811720798836,1,0
-1.3854238910902645,-1.321688272000802,1.672473168232721,-1.5282540146102,0.6566362986685929,1,0
0.6868798808808299,0.5158175826804459,-0.9725149123315217,0.7292301435888724,1.2513196530153727,1,0
-1.3854238910902645,-0.9814094100227917,-0.008266093087848337,-0.5818851098629904,0.13819440000729755,1,0
1.3972281503867188,-0.6149702503918981,-1.7119496371451082,-2.3642579351100337,-1.1182037399846583,1,0
1.4269883708705084,0.7199848998672598,0.567604729516012,-0.48330501561848943,1.220823070741179,0,1
-1.3360833250909694,-0.7772420928360164,-1.2671464959893106,1.5474449258182303,0.7938709189024651,0,1
0.3908364848849472,1.3324868514276629,-0.1287971954933075,-0.28614482712948747,1.6172786403056987,1,0
1.4269883708705084,1.8088772581968695,-1.0126919464666746,0.7095141247399719,0.13819440000729755,1,0
0.44017705088427034,0.8560964446584561,-0.38994791737180234,-0.010120563244884995,-0.8224479416298084,0,1
1.8710534648643042,2.14915612017488,0.7484013831242008,-0.17770672346053695,-0.0600333847749624,0,1
-1.3854238910902645,-1.457799816792037,-0.34307471088079045,-0.4044409402228889,0.7633743366282713,0,0
1.1309449748746259,0.8560964446584561,-0.061835471934719076,-0.33543487425173796,0.13819440000729755,1,0
1.723031766866391,1.6727657134056733,0.6345664530746005,-0.7790452983519924,-1.478124460524976,0,1
-0.9906993630957637,-0.7772420928360164,-0.22254360847533128,0.17718161581966674,-0.09052996704915624,0,1
1.180285540873949,1.3324868514276629,0.058695630470740084,-0.138274685762736,0.9616021214105313,0,1
1.1309449748746259,0.7199848998672598,0.4403774547546941,-0.9170574302942943,1.2970645264266634,0,0
0.24281478688703392,-0.505019003253585,-0.6912756733854503,-0.28614482712948747,0.061952944321812954,1,0
-0.7933370990985273,-0.09668436887999585,-0.20245509140775475,0.04902749330181574,-1.462876169387879,1,0
-0.8920182310971455,-1.525855589187616,-0.3698594003042258,1.0742604734446257,-0.19726800500883468,0,1
0.9335827108773893,0.31165026549363195,1.9871932689580867,-1.429673920365699,0.9768504125476282,1,0
0.44017705088427034,0.6519291274716422,0.4604659718222706,-0.4537309873451394,0.244932437966976,1,0
0.09479308888909259,-0.09668436887999585,0.7283128660566243,-0.7396132606541921,-1.1426620555088436,1,0
1.9697345968629505,2.4213792097573115,-0.872072326993639,0.5024959268265204,0.3516704759266544,1,0
-1.0400399290950868,-0.9133536376272128,-0.12210102313744865,0.09831754042406622,-0.2277645872830285,0,1
0.14413365488838767,1.128319534240849,-0.028354610155424863,0.3743418043086687,0.809119210039562,0,1
0.14413365488838767,0.24359449309801445,0.21270759465549346,-0.5227370533162904,-1.3713864225652974,0,1
1.180285540873949,0.9922079894496526,-0.1287971954933075,-0.6410331664096911,0.30592560251536366,1,0
0.292155352886329,0.7880406722628387,-0.40334026208352003,0.2757617100641677,-1.1884069289201344,1,0
0.3414959188856521,1.6047099410100556,-0.3162900214573551,0.20675564409301744,0.42791193161213903,0,1
0.44017705088427034,-0.3008516860667711,-0.7716297416557564,0.6306500493443714,0.3669187670637513,0,1
-0.6946559670999091,-1.0494651824184091,0.40020042061954103,-0.5917431192874406,1.3885542732492449,0,0
-1.2867427590916463,-0.8452978652315953,-1.0193881188225336,0.8968163038045244,1.2055747796040819,1,0
1.0322638428760076,0.7880406722628387,2.4157482997330524,-1.7352722125236522,-0.18201971387173776,0,1
0.24281478688703392,0.31165026549363195,-0.02165843779956602,0.14760758754631673,-1.2189035111943283,1,0
-0.05322860910884873,-0.43696323085800615,-0.3497708832366493,0.18703962524411696,-0.136274840460447,1,0
0.3908364848849472,-0.028628596484378318,1.0631214838495664,-1.4592479486390493,1.3428093998379542,1,0
-0.6946559670999091,-0.9814094100227917,-0.08862016135815444,0.18703962524411696,-0.41074408092819154,0,0
-0.003888043109525606,-0.23279591367119223,-0.2091512637636136,-0.36500890252508866,-1.1731586377830374,1,0
-1.08938049509441,-0.6411305480447814,0.5542123848042944,-0.9466314585676443,-1.2036552200572312,1,0
-0.5959748351012909,0.24359449309801445,2.134509060786981,-1.597260080581351,-0.4564889543394823,1,0
1.750528507722632,1.4934230684439596,-0.838076168312133,1.4379555109509428,-0.05603531629901911,1,0
0.292155352886329,0.6519291274716422,1.2974875163046258,-1.6366921182791512,0.6413880075314959,0,1
0.14413365488838767,0.924152217054035,-0.5908330880475676,0.29547772891306817,0.244932437966976,1,0
-0.05322860910884873,0.24359449309801445,2.469317678579923,-1.9422904104371044,-0.136274840460447,0,0
1.9697345968629505,2.14915612017488,-0.5238713644889792,0.8376682472578236,-1.0359240175491653,1,0
-0.10256917510817186,-0.09668436887999585,0.8488439684620834,0.04902749330181574,0.7328777543540774,0,1
-0.15190974110746694,-0.505019003253585,-1.4278546325299228,2.3163696609253375,1.5410371846202142,1,0
-0.9413587970964686,-1.6619671339788122,-0.3497708832366493,0.6897981058910722,1.4190508555234387,0,0
0.9335827108773893,0.5158175826804459,1.8130927877057568,-1.8239942973437029,1.2055747796040819,0,1
0.1934742208877108,1.3324868514276629,0.8957171749530953,-1.1930816941788969,-0.07528167591205932,1,0
0.48951761688359346,0.3797060378892495,-0.22254360847533128,-0.049552600942685245,-0.5937235745733546,0,1
-0.9413587970964686,-0.7091863204403989,-0.15558188491674285,-0.09884264806493574,-0.33450262524270696,1,0
-0.15190974110746694,-0.5730747756492025,0.527427695380859,-0.4044409402228889,-0.02953680250076856,1,0
-0.9906993630957637,-0.5730747756492025,1.9403200624670747,-1.4493899392145995,-0.42599237206528845,1,0
-1.08938049509441,-1.1175209548140268,0.8354516237503657,-0.7001812229563918,1.220823070741179,0,0
-1.582786155087529,-1.525855589187616,-0.5774407433358499,0.8968163038045244,0.29067731137826675,0,1
1.723031766866391,1.6047099410100556,-0.21584743611947244,0.8968163038045244,-1.661103954170139,0,0
-0.6453154011005859,0.03942717591123921,-0.1957589190518959,0.3743418043086687,1.2360713618782757,0,0
-0.6453154011005859,-0.028628596484378318,1.0698176562054253,-1.1043596093588461,0.5956431341202051,1,0
0.785561012879448,0.7199848998672598,-0.2895053320339197,-0.43401496849623894,0.2601807291040729,1,0
-0.29993143910540826,-0.505019003253585,-1.2001847724307222,1.2319886242358276,0.5498982607089143,1,0
-0.8920182310971455,-1.3897440443964195,0.272973145858223,-0.059410610367135484,-0.898689397315293,0,0
-1.533445589088206,-1.457799816792037,-0.22254360847533128,-0.23685478000723698,0.610891425257302,1,0
0.09479308888909259,0.24359449309801445,-1.468031666665076,0.7982362095600234,-1.1274137643717468,0,1
1.5491359537530265,0.13825729890759111,-0.8614733138615506,2.222365733162071,1.834298966003771,1,0
-0.7439965330992042,-0.3008516860667711,-0.42342877915109656,0.08845953099961598,-1.447627878250782,0,0
1.8710534648643042,2.0130445753836836,2.6032411256971,-1.8831423538904037,-0.014288511363671642,0,1
-0.7439965330992042,-0.028628596484378318,-0.0015699207319894953,-0.4044409402228889,-1.279896675742716,0,1
-0.15190974110746694,-0.505019003253585,0.8555401408179423,-1.035353543387695,1.5257888934831172,0,1
0.292155352886329,0.7199848998672598,1.1769564138991666,-1.0747855810854956,0.7633743366282713,1,0
-1.2374021930923231,-1.1175209548140268,0.6613511424980358,-1.0452115528121453,-0.9596825618636806,0,1
0.292155352886329,-0.3008516860667711,3.23937749950369,-2.149308608350556,1.4038025643863419,0,1
0.8987353027242603,-0.6300106803746849,-0.7929501996901492,1.3135346833135526,0.6564170737196868,1,0
1.8217128988650093,2.0130445753836836,1.8532698218409098,-1.7845622596459028,1.5867820580315048,0,1
1.0816044088753307,0.5838733550760248,-0.7314527075206033,0.5517859739487709,0.9463538302734342,1,0
1.6243506348677448,1.944988802988066,-0.6042254327592853,-0.1678487140360867,-0.7309581948072269,0,1
0.24281478688703392,0.10748294830681807,-0.43682112386281424,0.4236318514309192,-1.432379587113685,1,0
1.6243506348677448,1.5366541686144768,0.1859229052320581,-0.28614482712948747,-0.2277645872830285,1,0
0.8422405536927257,-0.0422386168437513,0.33210218362002186,0.7881373186269381,1.351441086702411,1,0
0.9829232768767124,0.9922079894496526,2.368875093242041,-1.8239942973437029,0.7328777543540774,0,1
-1.3360833250909694,-0.9133536376272128,-0.01496226544370718,-0.5325950627407399,-0.28875775183141617,1,0
-0.44795313710334955,-0.7091863204403989,0.567604729516012,-1.114217618783296,0.061952944321812954,0,1
0.8349015788787711,0.3797060378892495,-0.7314527075206033,0.5123539362509699,0.610891425257302,1,0
1.1309449748746259,-0.028628596484378318,-0.5774407433358499,0.49263791740207014,-0.136274840460447,1,0
1.8217128988650093,1.6727657134056733,0.08548031989417545,-0.3551508931006384,1.4952923112089234,0,0
1.1309449748746259,0.924152217054035,-0.24932829789876665,-0.11855866691383622,0.22968414682987906,1,0
0.09479308888909259,1.1963753066364664,-0.6310101221827207,0.4236318514309192,-0.883441106178196,1,0
0.24281478688703392,0.31165026549363195,-0.38994791737180234,0.9461063509267749,-0.8071996504927115,0,0
-0.05322860910884873,0.8560964446584561,1.2773989992370494,-1.1043596093588461,-0.3954957897910946,1,0
0.04545252288976947,-0.505019003253585,-0.9792110846873805,0.7588041718622224,-0.7919513593556146,1,0
-0.6946559670999091,-0.23279591367119223,0.5943894189394474,-0.5818851098629904,0.9920987036847251,1,0
0.1934742208877108,1.1963753066364664,0.5609085571601532,-0.6706071946830419,-0.3649992075169008,1,0
-0.8920182310971455,-0.09668436887999585,-0.035050782511283705,-0.0002625538204347566,0.016208070910522197,1,0
-1.9281701170827068,-1.9341902235612438,-0.4502134685745319,0.019453465028465018,-1.3866347137023944,1,0
-0.5886770701611208,-0.03804752559537067,-1.6474063269787196,1.0667431542607178,0.47877499714084554,1,0
0.5388581828828886,0.44776181028482837,0.09887266460589314,-0.049552600942685245,-0.883441106178196,0,1
1.6243506348677448,1.1963753066364664,-0.9792110846873805,0.9165323226534241,1.358057690975051,1,0
1.2476519591322073,-0.44145373896878687,-0.4721585281576093,1.814477768502032,2.321269642189389,1,0
0.48951761688359346,0.7880406722628387,0.527427695380859,-0.6508911758341414,1.4800440200718266,0,1
-0.5466342691019678,0.03942717591123921,0.1256573540293285,-0.5523110815896404,-0.8224479416298084,1,0
-0.8920182310971455,0.03942717591123921,-0.8251991205026271,0.7883782001355731,-0.5479787011620638,0,1
-1.9281701170827068,-1.8661344511656262,-0.23593595318704896,-0.6311751569852408,-0.883441106178196,0,1
-0.7439965330992042,-1.253632499605223,1.290791343948767,-1.5085379957612999,1.0073469948218219,1,0
0.44017705088427034,0.7880406722628387,-0.999299601754957,0.46306388912871943,-0.7462064859443238,1,0
0.04545252288976947,-0.7091863204403989,0.86893248552966,-1.0254955339632452,-1.1274137643717468,0,1
1.3283072388718902,0.5158175826804459,0.025214768691445875,-0.20728075173388696,-1.3408898402911036,1,0
1.3776478048711853,1.4685983962188593,-0.01496226544370718,-0.019978572669335233,-0.25826116955722234,1,0
-0.9413587970964686,-1.525855589187616,-0.5975292604034265,0.6405080587688217,1.0988367416444034,1,0
-1.3360833250909694,-1.253632499605223,0.487250661245706,0.4532058797042699,-1.1274137643717468,0,0
-1.1880616270930282,-1.8661344511656262,0.01182242397972819,-0.2960028365539377,-1.4018830048394912,0,0
-0.9906993630957637,-1.1175209548140268,-1.1867924277190045,-0.138274685762736,-0.02953680250076856,1,0
-1.2867427590916463,-0.7772420928360164,-0.5707445709799911,0.8672422755311736,-1.432379587113685,1,0
-1.08938049509441,-1.73002290637443,0.86893248552966,-0.9071994208698441,0.22968414682987906,0,1
1.3776478048711853,1.4005426238232803,-1.1934886000748635,1.2911366807825282,-0.3497509163798039,1,0
-0.3492720051047314,-0.505019003253585,0.14574587109690504,-0.4044409402228889,-1.096917182097553,0,0
-0.20125030710679004,0.6519291274716422,2.107724371363546,-1.597260080581351,1.2665679441524695,1,0
0.04545252288976947,0.1755387207024356,0.5408200400925767,-0.5424530721651901,-1.1426620555088436,0,1
-0.9413587970964686,-0.7091863204403989,0.9291980367323895,-0.9959215056898948,1.3123128175637604,1,0
0.04545252288976947,1.0602637618452702,1.5988152723182738,-1.3409518355456482,0.7786226277653682,0,1
1.9203940308636274,2.0130445753836836,3.3465162571974316,-2.021154485832705,0.061952944321812954,1,0
0.9829232768767124,0.6519291274716422,1.33096837808392,-1.2719457695744976,-0.42599237206528845,0,1
-0.3076824597360548,1.7660878733876721,-0.8603129807986105,2.9395220374697937,2.6217418862523183,1,0
-0.9906993630957637,-1.5939113615832334,-0.22254360847533128,0.33490976661086846,0.3821670582008483,1,0
0.18710517260186635,0.4980868230107105,-0.4737799046567609,1.4976820415264362,0.9585645678419593,1,0
0.3908364848849472,1.3324868514276629,-0.7381488798764622,0.8968163038045244,1.1293333239185974,0,1
0.24281478688703392,0.24359449309801445,-0.704668018097168,0.9362483415023246,0.7023811720798836,0,1
1.278966672872567,0.44776181028482837,3.112150224742372,-2.129592589501656,-1.3713864225652974,1,0
0.1934742208877108,-0.505019003253585,-0.24932829789876665,0.5123539362509699,-0.25826116955722234,1,0
-0.5959748351012909,0.3797060378892495,1.3912339292866496,-1.6071180900058009,1.3123128175637604,0,1
-1.2867427590916463,-0.9814094100227917,-1.0528689806018277,1.705173076609432,0.4126636404750421,0,0
0.736220446880153,0.44776181028482837,2.013977958381522,-1.6761241559769515,1.5105406023460204,0,1
0.736220446880153,0.3797060378892495,0.5809970742277297,-0.5424530721651901,1.4800440200718266,0,1
-0.9906993630957637,-1.6619671339788122,-1.0595651529576866,0.16732360639521648,0.6718845898056898,1,0
0.5881987488822117,0.1755387207024356,-0.6243139498268618,1.3897167750270292,0.21443585569278215,1,0
-0.003888043109525606,0.924152217054035,-0.4435172962186731,-0.09884264806493574,0.5498982607089143,1,0
1.4763289368698316,1.7408214858012907,0.3667195588402468,-0.8579093737475936,0.3211738936524606,0,1
-1.08938049509441,-0.7091863204403989,-0.37655557266008466,0.48277990797761994,-0.898689397315293,1,0
2.4160896793049766,-0.10688091817840051,-0.24954304731306384,0.4199251948526433,0.46127457104736824,1,0
-1.2867427590916463,-0.7772420928360164,-0.8185029481467683,0.5715019927976707,1.1598299061927912,1,0
0.5881987488822117,0.1755387207024356,0.3198463523492349,-0.5227370533162904,0.27542902024116983,1,0
-0.003888043109525606,0.924152217054035,0.42028893768711756,-1.1635076659055463,1.5105406023460204,0,1
1.7723723328656862,1.8088772581968695,-0.7850220863674741,1.212272605386927,0.18393927341858832,1,0
0.24281478688703392,0.44776181028482837,-1.1600077382955691,1.113692511142426,-1.6916005364443327,0,1
1.7383190784527685,-0.06780654143787175,-1.1064607286386874,0.7452575443754819,0.13763184629790456,1,0
1.2775331289989234,0.5295013238075882,0.23437372049810304,2.2572981148747493,2.405443339100275,1,0
0.3908364848849472,1.2644310790320454,0.005126251623869347,-0.3551508931006384,-1.1121654732346498,0,0
-1.3854238910902645,-0.9814094100227917,-0.276112987322202,0.8968163038045244,0.7023811720798836,0,1
-0.25059087310608513,-0.5730747756492025,2.3755712655978996,-1.794420269070353,1.739264969402474,0,1
-1.2374021930923231,-1.0494651824184091,-0.148885712560884,0.17718161581966674,0.6566362986685929,0,1
0.04545252288976947,0.1755387207024356,1.284095171592908,-1.2029397036033471,1.6782718048540863,0,1
-1.533445589088206,-1.457799816792037,2.4760138509357823,-1.715556193674752,-0.2125162961459316,0,1
0.785561012879448,0.31165026549363195,0.7550975554800596,-0.5621690910140906,0.15344269114439446,0,1
0.3414959188856521,0.31165026549363195,0.3131501799933761,-0.14813269518718622,1.6630235137169895,0,0
-0.44795313710334955,-0.8452978652315953,1.2573104821694727,-0.7987613172008928,1.1293333239185974,0,1
1.1982752487532513,0.3546677258486426,-0.04967393019535106,1.5405001585697455,-1.701676597694183,1,0
-0.10138144860332315,-1.0546240389163664,-1.957246878045731,1.0720707079871523,1.1850344976539886,1,0
-1.533445589088206,-1.1855767272096056,-0.7582373969440387,1.7150310860338822,0.3669187670637513,1,0
0.48951761688359346,1.5366541686144768,1.1367793797640138,-1.1733656753299966,-0.42599237206528845,1,0
-0.8920182310971455,0.03942717591123921,0.07208797518245777,0.4236318514309192,-0.18201971387173776,1,0
0.785561012879448,-0.09668436887999585,-0.3698594003042258,-0.23685478000723698,1.2360713618782757,0,1
-1.2867427590916463,-0.7772420928360164,-0.6243139498268618,0.8968163038045244,-1.5848624984846544,0,0
0.785561012879448,0.5158175826804459,0.07878414753831661,-0.029836582093785473,0.5498982607089143,0,1
0.04545252288976947,0.924152217054035,-0.4167326067952377,-0.3058608459783879,-0.6547167391217422,0,1
0.5306424401174047,-0.23265516704469089,-0.6165382167530263,0.5002279323768579,-0.5387144273913628,1,0
0.5388581828828886,0.44776181028482837,0.9626788985116838,-1.5183960051857501,-0.71570990367013,0,0
-0.49729370310264465,-1.1175209548140268,-1.2202732894982988,1.182698577113577,-0.7462064859443238,0,1
-1.138721061093705,-1.525855589187616,1.002855932646837,-1.0747855810854956,-0.9596825618636806,0,0
0.292155352886329,0.10748294830681807,0.86893248552966,-0.8874834020209436,-1.295144966879813,1,0
-0.5959748351012909,-0.7091863204403989,2.7572530898818535,-1.8732843444659535,1.2513196530153727,0,1
0.44017705088427034,0.5158175826804459,0.1390496987410462,-0.22699677058278744,1.2665679441524695,0,1
-2.224213513078561,-2.614747947517264,2.0809396819401105,-1.5578280428835503,-1.249400093468522,1,0
1.673691200867068,1.944988802988066,0.11896118167346967,-0.7001812229563918,-0.014288511363671642,0,1
-1.9775106830820017,-2.0022459959568226,2.583152608629524,-1.8634263350415035,-1.3866347137023944,1,0
0.3908364848849472,0.24359449309801445,3.406781808400161,-2.2478887025950574,-1.2341518023314253,1,0
-1.3360833250909694,-0.9814094100227917,0.06539180282659893,-0.3551508931006384,-1.1884069289201344,0,1
1.180285540873949,0.31165026549363195,2.7170760557467,-1.9718644387104545,0.30592560251536366,0,1
0.44017705088427034,0.03942717591123921,0.30645400763751723,-0.8874834020209436,-1.6916005364443327,1,0
1.0322638428760076,0.8560964446584561,0.6010855912953063,-0.8677673831720438,0.13819440000729755,1,0
-1.1880616270930282,-0.23279591367119223,-0.48369433035382614,0.9362483415023246,1.220823070741179,0,0
-0.7439965330992042,-0.23279591367119223,-0.6042254327592853,0.7982362095600234,0.42791193161213903,0,1
0.44017705088427034,0.5838733550760248,0.27966931821408186,-0.8776253925964934,-0.7919513593556146,0,1
-0.6946559670999091,0.10748294830681807,-0.5104790197772615,0.5813600022221209,-1.2036552200572312,1,0
-0.3492720051047314,0.24359449309801445,0.46716214417812946,-0.9762054868409947,1.0683401593702095,1,0
0.8349015788787711,0.5838733550760248,-1.4278546325299228,1.8530432179761833,-0.9596825618636806,0,1
1.9697345968629505,2.2172118925704973,1.424714791065944,-1.311377807272298,1.0073469948218219,0,1
0.6375393148815067,0.5158175826804459,1.7260425470795917,-1.725414203099202,0.016208070910522197,1,0
-0.5959748351012909,0.3797060378892495,-0.8385914652143448,1.0939764922935262,-1.661103954170139,1,0
